Question,Answer
Đền Cấm Tuyên Quang tọa lạc tại vị trí nào?,"Đền Cấm Tuyên Quang tọa lạc dưới chân núi Cấm thuộc dải núi Dùm. Đền nằm cách trung tâm thành phố Tuyên Quang khoảng 4km. Cửa đền hướng về phía Tây Nam, nhìn ra dòng sông Lô."
Đền Cấm Tuyên Quang có kiến trúc gì đặc biệt?,"Đền Cấm Tuyên Quang sở hữu kiến trúc mang đậm phong cách thời Nguyễn với những dấu ấn tín ngưỡng cổ. Ngôi đền gồm có 4 tòa nhà chính là cung Chúa Bà, cung Sơn Trang, Tam tòa Thánh Mẫu và cung Tam Bảo. Điện có các pho tượng Phật tinh xảo bằng đồng hoặc gõ, sơn son thếp vàng."
"Đền Cấm Tuyên Quang có những gian, tòa nào?","Đền Cấm Tuyên Quang có 4 tòa nhà chính. Đó là cung Chúa Bà, cung Sơn Trang, Tam tòa Thánh Mẫu và cung Tam Bảo. Tòa thứ nhất là cung Chúa Bà thờ Bà Chúa Thượng Ngàn."
Từng gian ở đền Cấm Tuyên Quang thờ ai?,"Đền Cấm Tuyên Quang có 4 tòa nhà chính. Cung Chúa Bà thờ Bà Chúa Thượng Ngàn. Đền còn thờ Thần Xà, những vị thần bảo hộ mang đến bình an, ấm no và hạnh phúc."
"Đền Cấm Tuyên Quang có những bảo vật, hiện vật quý giá nào?","Đền Cấm Tuyên Quang lưu giữ nhiều di vật, hiện vật cổ quý giá từ các triều đại phong kiến Việt Nam. Các hiện vật này được đánh giá cao về tính thẩm mỹ, thể hiện sự tài hoa sáng tạo của con người xứ Tuyên Quang xưa. Đền còn cất giữ những hiện vật như đỉnh đồng, chân đèn, bát hương sứ men lam."
Đền Cấm Tuyên Quang đạt di tích lịch sử cấp nào?,Đền Cấm Tuyên Quang đã được xếp hạng là Di tích lịch sử văn hóa cấp tỉnh vào năm 2007.
Đền Cảnh Xanh có tên gọi khác là gì?,"Đền Cảnh Xanh còn được gọi là đền Cây Xanh. Đền tọa lạc tại phường Minh Xuân, thị xã Tuyên Quang. Đền ngự trong khuôn viên khoảng 600m², lưng tựa vào núi."
Đền Cảnh Xanh có kiến trúc gì đặc biệt?,"Kiến trúc độc đáo của ngôi đền được tạo nên bởi lớp lớp cây xanh, cành lá xum xuê, rễ buông như xà long uốn khúc. Đền được dựng theo hình chữ Đinh, gồm toà tiền đường và hậu cung, mái được đắp nổi rồng chầu mặt nguyệt với bốn đầu đao cong vút cánh điệu. Tam Quan và đỉnh hương đặt trước chính điện bằng đá Thanh Hóa."
Đền Cảnh Xanh tổ chức lễ hội vào ngày nào?,"Đền Cảnh Xanh tổ chức lễ chính vào ngày 18 tháng Giêng âm lịch. Ngoài ra, đền còn tổ chức lễ vào mùng 3 tháng Tư, ngày 3 tháng Bảy, ngày 20 tháng Tám và ngày 10 tháng Chạp."
"Đền Cảnh Xanh có những bảo vật, hiện vật quý giá nào?","Đền Cảnh Xanh hiện còn lưu giữ một số hiện vật có giá trị, như quả chuông đồng cổ, 3 bức đại tự bằng chữ Hán và 5 đạo sắc thời Nguyễn. Đền Cảnh Xanh (hay còn gọi là đền Cây Xanh) tọa lạc tại phường Minh Xuân, thị xã Tuyên Quang. Đền ngự trong khuôn viên khoảng 600m², lưng tựa vào núi."
Đền Cảnh Xanh tọa lạc tại vị trí nào?,"Đền Cảnh Xanh tọa lạc tại phường Minh Xuân, thị xã Tuyên Quang. Đền ngự trong khuôn viên khoảng 600m², lưng tựa vào núi. Xa xa sơn thủy uốn khúc, long hổ ôm quanh."
Đền Cảnh Xanh thờ ai?,Đền Cảnh Xanh không thờ ai cả. Đền Cảnh Xanh còn được gọi là đền Cây Xanh. Đền Cảnh Xanh ngự trong khuôn viên khoảng 600m².
Những câu chuyện liên quan tới đền Cảnh Xanh?,"Đền Cảnh Xanh còn được gọi là đền Cây Xanh, tọa lạc tại phường Minh Xuân, thị xã Tuyên Quang. Kiến trúc độc đáo của ngôi đền được tạo nên bởi lớp lớp cây xanh, cành lá xum xuê, rễ buông như xà long uốn khúc. Người dân trong vùng kể lại: ""Ban ngày đố"
Chi tiết về lễ hội đền Cảnh Xanh?,"Tôi xin lỗi, thông tin về lễ hội đền Cảnh Xanh không có trong đoạn văn. Đoạn văn chỉ đề cập đến các ngày lễ chính của đền Cảnh Xanh. Các ngày lễ chính là ngày 18 tháng Giêng âm lịch, ngày mùng 3 tháng Tư, ngày 3 tháng Bảy, ngày 20 tháng Tám và ngày 10 tháng Chạp."
Đền Mẫu Tam Cờ có tên gọi khác là gì?,"Đền Mẫu Tam Cờ còn có tên gọi khác là Đền Hạ. Đền còn được gọi là Đền Hiệp Thuận. Đền nằm ở số 53, phố Lý Nam Đế, phường Tân Quang, thành phố Tuyên Quang."
Đền Hạ Tuyên Quang thờ ai?,"Đền Hạ Tuyên Quang thờ Mẫu Thoải, là nàng Phương Dung công chúa, con gái của vua Hùng. Đền còn được gọi là Đền Mẫu Tam Cờ. Đền Hạ còn được gọi là Đền Hiệp Thuận vì nằm trên vùng đất ngày xưa có tên là Hiệp Thuận."
Đền Hạ Tuyên Quang tọa lạc tại vị trí nào?,Tôi không có đủ thông tin để trả lời câu hỏi này. Văn bản chỉ cung cấp thông tin về Đền Thượng Tuyên Quang.
Đền Hạ Tuyên Quang được xây dựng lại năm nào?,"Đền Hạ được xây dựng lại năm 1738. Bốn chữ ""Hiệp Thuận Linh Từ"" khắc trên vách lầu hướng ra đường phố khẳng định điều này. Ngôi đền vẫn còn rất nguyên vẹn cho đến ngày nay."
Đền Hạ Tuyên Quang đã có bao nhiêu năm tuổi đời?,"Đền Hạ Tuyên Quang đã có 282 năm tuổi đời kể từ khi được xây dựng lại vào năm 1738. So với 638 năm đất nước ghi danh hai chữ Tuyên Quang vào trong sử sách, thì Đền Hạ đã có tuổi đời gần bằng nửa tuổi."
Đền Hạ Tuyên Quang đạt di tích lịch sử cấp nào?,Đền Thượng Tuyên Quang được xếp hạng Di tích lịch sử văn hóa Quốc gia năm 2015. Đền Hạ Tuyên Quang là một phần của cụm di tích đền linh thiêng tại Tuyên Quang. Các lễ hội hàng năm của đền Hạ có sự liên quan đến đền Thượng.
"Đền Hạ Tuyên Quang có những gian, tòa nào?","Đền Hạ có cấu trúc là ngôi nhà đại khoa, phía trước là 3 gian, 2 chái, phía sau gồm 2 gian. Toàn bộ khung gỗ gia công bằng gỗ lim, cấu kiện được đục chạm hoa văn trang trí bề mặt. Nội thất phù hợp với tín ngưỡng thờ cúng của dân tộc Việt."
Những câu chuyện liên quan tới đền Hạ Tuyên Quang?,Đền Hạ Tuyên Quang được xây dựng lại vào năm 1738 và vẫn còn nguyên vẹn đến ngày nay. Ngôi đền đã có 282 năm tuổi đời so với 638 năm lịch sử của Tuyên Quang. Đền Hạ cùng với đền Thượng và đền Ỷ La là cụm di tích đền linh thiêng tại Tuyên Quang.
Đền Hạ Tuyên Quang có ảnh hưởng như thế nào đến cộng đồng địa phương?,"Đền Hạ Tuyên Quang là một phần của cụm di tích đền linh thiêng, cùng với đền Thượng và đền Ỷ La, có liên quan đến các lễ hội hàng năm. Lễ hội đền Ỷ La, cùng với đền Hạ và đền Thượng, được tổ chức với nhiều hoạt động văn hóa đặc sắc. Lễ hội này mang giá trị kết nối cộng đồng địa phương."
Những sự kiện lịch sử quan trọng đã diễn ra tại đền Hạ Tuyên Quang?,"Đền Hạ Tuyên Quang được xây dựng lại vào năm 1738 và vẫn còn nguyên vẹn cho đến ngày nay. Ngôi đền đã có 282 năm tuổi đời, gần bằng nửa tuổi so với 638 năm đất nước ghi danh hai chữ Tuyên Quang vào sử sách. Đền Hạ cùng với đền Thượng và đền Ỷ La tạo thành cụm di tích đền linh thiêng tại Tuyên Quang, có sự liên quan đến nhau trong các lễ hội hàng năm."
Đền Thượng Tuyên Quang có tên gọi khác là gì?,"Đền Thượng Tuyên Quang còn được gọi là đền Sâm Sơn hoặc đền Tình Húc dưới triều Nguyễn. Sở dĩ có tên gọi này là do núi Dùm - nơi ngôi đền tọa lạc lúc đó được gọi là núi Sâm Sơn. Đền Thượng còn được gọi là đền Mẫu Thượng, nổi tiếng là một ngôi đền cổ linh thiêng bậc nhất xứ Tuyên."
Đền Thượng Tuyên Quang được xây dựng từ khi nào?,"Đền Thượng Tuyên Quang là một ngôi đền cổ linh thiêng bậc nhất xứ Tuyên. Đền Thượng ra đời sau sự kiện tán tượng công chúa khi có giặc giã. Năm 2015, đền Thượng vinh dự được xếp hạng Di tích lịch sử văn hóa Quốc gia."
Đền Thượng Tuyên Quang tọa lạc tại vị trí nào?,"Đền Thượng Tuyên Quang nằm dưới chân núi Dùm Tuyên Quang, một bên tựa lưng vào núi, bên dưới hướng ra dòng sông Lô. Đền tọa lạc tại xóm 14, xã Tràng Đà, TP. Tuyên Quang."
Những ngôi đền nào gần đền Thượng Tuyên Quang?,"Đền Thượng cùng đền Ỷ La, đền Hạ Tuyên Quang là cụm di tích đền linh thiêng tại Tuyên Quang. Vì vậy, đền Ỷ La và đền Hạ Tuyên Quang là những ngôi đền gần đền Thượng Tuyên Quang."
Đền Thượng Tuyên Quang thờ ai?,"Đền Thượng Tuyên Quang còn được gọi là đền Mẫu Thượng. Đền Thượng ra đời, trở thành một phần quan trọng trong cụm đền thờ linh thiêng. Đây là điểm nhấn nổi bật trong hành trình du lịch Tuyên Quang."
Đền Hạ thờ ai?,"Đền Hạ thờ Phương Dung Công Chúa, một vị nữ thần được dân gian xem là hiện thân của con gái Long Vương. Đền Hạ được xây dựng lại vào năm 1738. Đến nay, Đền Hạ đã có 282 năm tuổi đời."
Đền Thượng Tuyên Quang được xây dựng từ vật liệu nào?,"Đền Thượng Tuyên Quang có cấu trúc là ngôi nhà đại khoa, phía trước là 3 gian, 2 chái, phía sau gồm 2 gian. Toàn bộ khung gỗ gia công bằng gỗ lim, cấu kiện được đục chạm hoa văn trang trí bề mặt. Vật liệu chủ yếu là gỗ lim, gỗ mít và gỗ."
Những ngôi đền nào đạt di tích lịch sử cấp quốc gia?,"Đền Bảo Hà là khu di tích lịch sử văn hóa cấp quốc gia, được Nhà nước xếp hạng vào tháng 11/1997. Đền Ỷ La Tuyên Quang được công nhận là di tích cấp Quốc gia vào năm 2016."
"Đền Thượng Tuyên Quang có những gian, tòa nào?","Đền Cấm Tuyên Quang có 4 tòa nhà chính: cung Chúa Bà, cung Sơn Trang, Tam tòa Thánh Mẫu và cung Tam Bảo. Tòa thứ nhất là cung Chúa Bà thờ Bà Chúa Thượng Ngàn. Đây là vị thần bảo hộ linh thiêng."
"Chi tiết về các bảo vật, hiện vật tại đền Thượng Tuyên Quang?","Đền Thượng Tuyên Quang lưu giữ nhiều di vật, hiện vật quý hiếm với đa dạng chất liệu, cùng các thư tịch Hán Nôm cổ như hoành phi, câu đối, sắc phong. Một số hiện vật giá trị được lưu giữ tại đây phải kể đến: Hệ thống bia ký bằng đá nguyên khối, Tượng thờ bằng gỗ mít được chạm khắc, dát vàng tinh xảo, Hai quả chuông đồng, Khánh đồng, Các bức đại tự, hoành phi câu đối niên đại hàng trăm năm tuổi..."
Chi tiết về lễ hội đền Thượng Tuyên Quang?,Các lễ lớn tại đền Thượng Tuyên Quang bao gồm lễ khai bút ngày 2 tháng Giêng và lễ Thượng nguyên giải hạn ngày 10. Phần lễ hội hàng năm của đền Thượng có sự liên quan đến đền Ỷ La và đền Hạ Tuyên Quang. Du khách thập phương đến chiêm bái và cảm nhận sự linh thiêng huyền bí của đền.
Đền thờ Chủ tịch Hồ Chí Minh tọa lạc tại vị trí nào?,"Đền thờ Chủ tịch Hồ Chí Minh tọa lạc ngay tại vị trí trung tâm của đô thị trẻ Tuyên Quang. Đền thờ tọa lạc tại chân núi Thổ Sơn. Đền thờ gắn kết với nhóm Tượng đài “Bác Hồ với nhân dân các dân tộc tỉnh Tuyên Quang” trong khuôn viên Quảng trường Nguyễn Tất Thành, thành phố Tuyên Quang."
Đền thờ Chủ tịch Hồ Chí Minh có kiến trúc gì đặc biệt?,"Đền thờ Chủ tịch Hồ Chí Minh có cấu trúc là ngôi nhà đại khoa, phía trước là 3 gian, 2 chái, phía sau gồm 2 gian. Toàn bộ khung gỗ gia công bằng gỗ lim, cấu kiện được đục chạm hoa văn trang trí bề mặt. Nội thất phù hợp với tín ngưỡng thờ cúng của dân tộc Việt."
Đền thờ Chủ tịch Hồ Chí Minh được xây dựng từ vật liệu nào?,"Đền thờ Chủ tịch Hồ Chí Minh được xây dựng chủ yếu từ gỗ lim, gỗ mít và gỗ. Toàn bộ khung gỗ được gia công bằng gỗ lim, cấu kiện được đục chạm hoa văn trang trí bề mặt. Nội thất phù hợp với tín ngưỡng thờ cúng của dân tộc Việt."
"Đền thờ Chủ tịch Hồ Chí Minh có những gian, tòa nào?","Đền thờ Chủ tịch Hồ Chí Minh có cấu trúc là ngôi nhà đại khoa. Phía trước đền có 3 gian, 2 chái. Phía sau đền gồm 2 gian."
Gian chính ở Đền thờ Chủ tịch Hồ Chí Minh thờ ai?,"Tôi xin lỗi, đoạn văn không đề cập đến việc ai được thờ trong gian chính của Đền thờ Chủ tịch Hồ Chí Minh. Đoạn văn chỉ đề cập đến việc đền thờ Chủ tịch Hồ Chí Minh là một công trình kiến trúc thấm đẫm tình cảm của nhân dân các dân tộc tỉnh Tuyên Quang với vị Cha già kính yêu của dân tộc Việt Nam."
Đền Ỷ La tọa lạc tại vị trí nào?,"Đền Ỷ La tọa lạc tại phường Ỷ La, TP Tuyên Quang, tỉnh Tuyên Quang. Đền nằm ở địa thế đẹp, cảnh sắc nên thơ. Nơi đây có những tán cây xanh cổ thụ xanh mát bốn mùa."
Đền Ỷ La được xây dựng từ khi nào?,"Đền Ỷ La được khởi công xây dựng vào năm 1743, niên hiệu Cảnh Hưng năm thứ 4. Sau đó, đền được trùng tu lại vào đầu thế kỷ XIX."
Đền Ỷ La thờ ai?,"Đền Ỷ La thờ công chúa Phương Dung. Tương truyền, công chúa Phương Dung và Ngọc Lân từng theo xa giá tuần du và dừng chân bên bờ sông Lô. Do đó, người dân đã lập đền thờ hai vị công chúa này."
Đền Ỷ La đã qua bao nhiêu lần tu sửa?,"Đền Ỷ La được xây dựng năm 1743 và được trùng tu lại vào đầu thế kỷ XIX. Đến năm 1817, đền được xây dựng lại với quy mô lớn hơn. Không có thông tin về số lần tu sửa của đền Ỷ La."
